ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1453998_at,12,12,3,0.423
1454005_at,12,12,3,0.443
1454006_a_at,12,16,20,0.176
1454007_a_at,0,20,20,0.25
1454008_at,20,20,5,0.334
1454011_a_at,8,20,20,0.715
1454014_a_at,16,20,20,0.139
1454015_a_at,0,20,20,0.068
1454016_at,0,20,20,0.862
1454018_at,0,0,0,0.542
1454021_a_at,0,20,20,0.372
1454022_at,12,12,3,0.444
1454023_a_at,8,8,2,0.467
1454026_a_at,16,20,20,0.14
1454030_at,4,4,1,0.469
1454034_a_at,16,20,20,0.463
1454036_a_at,12,12,3,0.093
1454037_a_at,12,12,3,0.272
1454041_at,4,4,1,0.178
1454042_a_at,16,16,4,0.216
1454043_a_at,0,12,20,0.758
1454044_a_at,4,4,1,0.434
1454045_a_at,4,20,20,0.56
1454046_x_at,20,20,5,0.115
1454047_a_at,0,20,20,0.452
1454048_a_at,16,20,20,0.355
1454060_a_at,4,4,1,0.153
1454061_at,16,20,20,0.634
1454064_a_at,4,4,1,0.15
1454066_at,12,12,3,0.427
1454067_a_at,0,20,20,0.499
1454070_a_at,4,4,1,0.489
1454074_a_at,0,0,0,0.122
1454078_a_at,4,8,20,0.591
1454082_a_at,0,0,0,0.908
1454086_a_at,0,4,20,0.205
1454090_at,4,8,20,0.466
1454092_a_at,20,20,5,0.526
1454106_a_at,0,20,20,0.35
1454107_a_at,8,12,20,0.636
1454109_a_at,8,12,20,0.819
1454114_a_at,16,16,4,0.349
1454116_a_at,8,12,20,0.323
1454119_at,0,4,20,0.734
1454120_a_at,0,20,20,0.46
1454136_a_at,12,12,3,0.517
1454138_a_at,0,4,20,0.386
1454142_a_at,8,12,20,0.991
1454144_a_at,4,4,1,0.353
1454145_at,0,4,20,0.57
1454149_a_at,8,8,2,0.205
1454152_a_at,0,0,0,0.785
1454157_a_at,16,16,4,0.159
1454159_a_at,8,12,20,0.568
1454161_s_at,4,8,20,0.41
1454167_at,8,12,20,0.625
1454168_a_at,12,16,20,0.525
1454169_a_at,12,16,20,0.091
1454174_a_at,8,8,2,0.738
1454176_at,0,4,20,0.284
1454183_at,0,4,20,0.681
1454184_a_at,4,8,20,0.541
1454197_a_at,4,8,20,0.471
1454206_a_at,20,20,5,0.591
1454211_a_at,0,4,20,0.715
1454219_at,4,12,20,0.795
1454221_a_at,20,20,5,0.273
1454228_a_at,0,20,20,0.95
1454229_a_at,4,4,1,0.343
1454231_a_at,8,8,2,0.599
1454236_a_at,12,16,20,0.398
1454240_at,16,20,20,0.698
1454247_a_at,12,12,3,0.154
1454260_at,0,0,0,0.686
1454265_a_at,8,12,20,0.494
1454267_a_at,4,20,20,0.426
1454268_a_at,4,4,1,0.219
1454305_at,4,8,20,0.144
1454312_at,16,20,20,0.55
1454313_at,12,16,20,0.166
1454317_at,20,20,5,0.542
1454368_at,0,20,20,0.815
1454369_a_at,0,20,20,0.51
1454372_at,16,16,4,0.191
1454373_x_at,12,12,3,0.377
1454438_at,16,16,4,0.137
1454454_at,0,20,20,0.714
1454504_at,16,16,4,0.638
1454602_s_at,4,4,1,0.147
1454603_a_at,4,8,20,0.328
1454604_s_at,8,12,20,0.109
1454605_a_at,20,20,5,0.277
1454606_at,8,12,20,0.264
1454607_s_at,4,8,20,0.493
1454608_x_at,16,16,4,0.111
1454610_at,0,20,20,0.135
1454611_a_at,16,20,20,0.459
1454613_at,0,0,0,0.67
1454615_x_at,20,20,5,0.115
1454616_at,8,12,20,0.483
1454618_at,8,12,20,0.567
1454620_x_at,16,16,4,0.544
1454621_s_at,12,16,20,0.242
1454622_at,0,20,20,0.604
1454623_at,8,12,20,0.646
1454626_at,20,20,5,0.392
1454627_a_at,16,16,4,0.64
1454628_at,0,16,20,0.568
1454629_at,0,16,20,0.552
1454631_at,0,0,0,0.071
1454632_at,20,20,5,0.222
1454633_at,12,16,20,0.564
1454635_at,4,4,1,0.34
1454636_at,12,16,20,0.728
1454638_a_at,12,16,20,0.405
1454639_x_at,12,12,3,0.913
1454640_at,8,12,20,0.065
1454641_at,12,12,3,0.216
1454643_at,16,16,4,0.187
1454647_at,12,12,3,0.051
1454648_s_at,4,16,20,0.565
1454651_x_at,16,20,20,0.278
1454652_at,16,20,20,0.497
1454656_at,4,4,1,0.479
1454657_s_at,0,4,20,0.383
1454661_at,16,16,4,0.423
1454663_at,12,12,3,0.03
1454664_a_at,8,12,20,0.042
1454668_at,8,12,20,0.744
1454669_at,8,8,2,0.505
1454670_at,4,8,20,0.199
1454673_at,8,8,2,0.546
1454674_at,0,20,20,0.641
1454675_at,4,4,1,0.459
1454677_at,12,12,3,0.355
1454678_s_at,4,4,1,0.188
1454681_at,0,12,20,0.649
1454682_at,16,16,4,0.568
1454686_at,0,0,0,0.294
1454688_x_at,16,16,4,0.178
1454689_at,12,16,20,0.197
1454690_at,12,12,3,0.597
1454692_x_at,12,16,20,0.426
1454694_a_at,0,8,20,0.574
1454696_at,4,4,1,0.795
1454697_at,4,8,20,0.363
1454698_at,12,12,3,0.282
1454699_at,0,4,20,0.627
1454703_x_at,4,4,1,0.054
1454704_at,8,12,20,0.058
1454705_at,8,8,2,0.262
1454706_at,12,12,3,0.861
1454708_at,16,20,20,0.841
1454711_at,0,20,20,0.363
1454712_at,12,12,3,0.013
1454713_s_at,8,8,2,0.185
1454714_x_at,4,4,1,0.254
1454716_x_at,16,20,20,0.432
1454719_at,0,4,20,0.625
1454722_at,4,4,1,0.008
1454725_at,20,20,5,0.107
1454732_at,16,16,4,0.398
1454735_at,8,8,2,0.523
1454736_at,0,0,0,0.105
1454737_at,4,4,1,0.315
1454738_x_at,16,16,4,0.362
1454747_a_at,4,8,20,0.219
1454750_a_at,4,4,1,0.394
1454753_at,12,12,3,0.157
1454754_a_at,8,8,2,0.736
1454758_a_at,0,0,0,0.097
1454759_at,20,20,5,0.271
1454760_at,16,20,20,0.185
1454763_at,0,4,20,0.975
1454770_at,20,20,5,0.083
1454771_at,16,16,4,0.626
1454773_at,8,12,20,0.61
1454778_x_at,16,20,20,0.068
1454779_s_at,0,4,20,0.384
1454781_x_at,16,20,20,0.572
1454783_at,4,8,20,0.331
1454785_at,12,12,3,0.517
1454786_at,4,8,20,0.367
1454787_at,16,16,4,0.273
1454789_x_at,8,16,20,0.482
1454791_a_at,8,12,20,0.501
1454793_x_at,12,16,20,0.436
1454794_at,8,12,20,0.5
1454796_at,12,16,20,0.283
1454798_at,8,12,20,0.011
1454801_at,16,16,4,0.68
1454802_x_at,8,12,20,0.551
1454803_a_at,8,8,2,0.491
1454804_at,12,12,3,0.045
1454805_at,4,4,1,0.065
1454807_a_at,0,8,20,0.483
1454811_a_at,8,8,2,0.136
1454813_at,4,4,1,0.513
1454814_s_at,16,16,4,0.532
1454815_at,4,8,20,0.3
1454817_at,4,4,1,0.19
1454820_at,8,12,20,0.554
1454822_x_at,0,16,20,0.366
1454831_at,20,20,5,0.386
1454833_at,0,4,20,0.749
1454837_at,4,8,20,0.174
1454838_s_at,8,12,20,0.855
1454839_a_at,16,20,20,0.244
1454842_a_at,0,20,20,0.8
1454849_x_at,16,20,20,0.575
1454856_x_at,12,12,3,0.685
1454858_x_at,8,12,20,0.313
1454859_a_at,8,8,2,0.788
1454860_x_at,16,16,4,0.433
1454862_at,0,4,20,0.581
1454865_at,4,4,1,0.406
1454870_x_at,16,20,20,0.596
1454872_at,4,4,1,0.059
1454875_a_at,12,12,3,0.584
1454879_s_at,12,12,3,0.077
1454881_s_at,0,8,20,0.373
1454884_at,0,20,20,0.685
1454887_at,8,12,20,0.353
1454890_at,0,8,20,0.578
1454891_at,12,16,20,0.207
1454893_at,12,12,3,0.647
1454897_at,16,20,20,0.649
1454898_s_at,16,20,20,0.197
1454899_at,16,16,4,0.39
1454903_at,0,20,20,0.369
1454904_at,4,4,1,0.18
1454905_at,16,16,4,0.781
1454906_at,0,0,0,0.189
1454907_at,12,20,20,0.614
1454908_x_at,20,20,5,0.673
1454912_at,16,16,4,0.133
1454914_at,0,20,20,0.496
1454921_at,4,8,20,0.299
1454925_x_at,20,20,5,0.445
1454928_at,8,12,20,0.02
1454929_s_at,4,4,1,0.684
1454930_at,4,4,1,0.042
1454932_at,4,4,1,0.385
1454940_at,8,12,20,0.525
1454941_at,16,20,20,0.796
1454943_a_at,8,12,20,0.367
1454946_at,0,4,20,0.339
1454947_a_at,12,12,3,0.527
1454953_at,12,16,20,0.212
1454954_at,12,16,20,0.335
1454955_at,12,12,3,0.235
1454959_s_at,16,16,4,0.183
1454963_at,12,16,20,0.091
1454964_at,16,16,4,0.684
1454967_at,4,4,1,0.239
1454970_at,0,8,20,0.952
1454971_x_at,0,20,20,0.255
1454972_at,20,20,5,0.751
1454974_at,8,8,2,0.28
1454977_at,12,12,3,0.346
1454979_at,20,20,5,0.138
1454984_at,4,4,1,0.573
1454985_at,8,12,20,0.71
1454987_a_at,12,16,20,0.609
1454993_a_at,0,20,20,0.282
1454998_at,0,4,20,0.277
1455001_x_at,16,16,4,0.15
1455002_at,12,12,3,0.083
1455005_s_at,0,20,20,0.566
1455006_at,4,4,1,0.453
1455007_s_at,12,12,3,0.082
1455008_at,4,8,20,0.881
1455009_at,8,8,2,0.567
1455012_s_at,16,20,20,0.08
1455013_at,12,12,3,0.245
1455017_a_at,0,0,0,0.328
1455019_x_at,16,20,20,0.225
1455021_at,16,16,4,0.619
1455026_at,12,12,3,0.397
1455030_at,16,20,20,0.654
1455035_s_at,12,16,20,0.016
1455036_s_at,12,12,3,0.2
1455039_a_at,8,8,2,0.077
1455040_s_at,16,16,4,0.278
1455041_at,16,16,4,0.056
1455042_at,0,20,20,0.168
1455045_at,12,20,20,0.671
1455047_at,0,0,0,0.304
1455053_a_at,8,12,20,0.623
1455054_a_at,20,20,5,0.068
1455056_at,12,12,3,0.045
1455058_at,0,20,20,0.219
1455060_at,16,16,4,0.463
1455061_a_at,12,16,20,0.419
1455065_x_at,0,4,20,0.578
1455066_s_at,12,12,3,0.361
1455069_x_at,4,4,1,0.195
1455071_at,4,12,20,0.451
1455072_at,12,16,20,0.147
1455073_at,12,12,3,0.445
1455076_a_at,16,16,4,0.911
1455077_a_at,4,8,20,0.273
1455084_x_at,8,12,20,0.599
1455089_at,8,8,2,0.04
1455090_at,8,12,20,0.093
1455092_at,16,16,4,0.211
1455093_a_at,12,12,3,0.52
1455098_a_at,16,16.4,4,0.098
1455099_at,8,12,20,0.627
1455100_at,16,20,20,0.419
1455105_at,12,12,3,0.589
1455106_a_at,4,8,20,0.282
1455109_at,0,4,20,0.327
1455115_a_at,0,20,20,0.757
1455126_x_at,4,4,1,0.65
1455128_x_at,4,4,1,0.24
1455129_at,4,4,1,0.781
1455131_at,16,16,4,0.527
1455134_at,8,8,2,0.011
1455136_at,0,4,20,0.818
1455138_x_at,20,20,5,0.099
1455141_at,0,0,0,0.227
1455143_at,12,20,20,0.13
1455149_at,4,4,1,0.188
1455151_at,8,8,2,0.132
1455152_at,0,4,20,0.414
1455155_at,4,8,20,0.754
1455156_at,4,4,1,0.377
1455158_at,0,20,20,0.866
1455167_at,4,4,1,0.629
1455168_a_at,16,16,4,0.289
1455171_at,4,8,20,0.308
1455175_at,16,16,4,0.071
1455176_a_at,12,12,3,0.087
1455177_at,16,20,20,0.726
1455179_at,0,4,20,0.411
1455180_at,16,16,4,0.547
1455182_at,12,16,20,0.053
1455184_at,8,8,2,0.646
1455191_x_at,4,8,20,0.553
1455195_at,4,8,20,0.808
1455198_a_at,12,12,3,0.435
1455201_x_at,16,16,4,0.887
1455202_at,8,8,2,0.342
1455204_at,8,8,2,0.234
1455205_a_at,8,8,2,0.123
1455206_at,4,4,1,0.072
1455207_at,0,12,20,0.529
1455209_at,0,20,20,0.566
1455211_a_at,12,16,20,0.931
1455214_at,0,0,0,0.29
1455220_at,12,12,3,0.442
1455222_a_at,12,12,3,0.417
1455229_x_at,12,16,20,0.615
1455231_s_at,12,12,3,0.636
1455232_at,16,16,4,0.636
1455233_at,20,20,5,0.472
1455235_x_at,16,16,4,0.596
1455236_x_at,16,16,4,0.34
1455237_at,12,12,3,0.167
1455239_at,4,4,1,0.455
1455242_at,20,20,5,0.464
1455245_x_at,20,20,5,0.387
1455252_at,4,4,1,0.328
1455253_at,20,20,5,0.601
1455254_at,0,16,20,0.552
1455255_at,0,20,20,0.207
1455264_at,0,16,20,0.726
1455265_a_at,8,8,2,0.022
1455269_a_at,0,20,20,0.735
1455271_at,20,20,5,0.357
1455276_x_at,8,12,20,0.059
1455279_at,0,20,20,0.757
1455281_at,0,20,20,0.271
1455282_x_at,12,12,3,0.072
1455283_x_at,16,16,4,0.108
1455284_x_at,16,16,4,0.581
1455285_at,12,12,3,0.35
1455286_at,20,20,5,0.193
1455288_at,0,20,20,0.444
1455290_at,20,20,5,0.502
1455291_s_at,0,0,0,0.5
1455298_at,12,12,3,0.512
1455302_at,20,20,5,0.505
1455305_x_at,4,8,20,0.087
1455310_at,8,8,2,0.289
1455315_at,20,20,5,0.384
1455316_x_at,8,12,20,0.45
1455319_x_at,12,16,20,0.796
1455326_at,8,8,2,0.171
1455332_x_at,8,12,20,0.585
1455335_at,0,0,0,0.119
1455338_at,8,8,2,0.205
1455339_at,0,4,20,0.552
1455343_at,0,4,20,0.469
1455346_at,12,12,3,0.094
1455348_x_at,4,20,20,0.23
1455349_at,4,4,1,0.035
1455350_at,20,20,5,0.174
1455356_at,16,16,4,0.264
1455357_x_at,12,12,3,0.121
1455363_at,20,20,5,0.166
1455364_a_at,8,8,2,0.4
1455366_at,0,20,20,0.368
1455367_at,12,12,3,0.793
1455371_at,16,16,4,0.397
1455372_at,8,8,2,0.791
1455382_at,8,12,20,0.486
1455384_x_at,4,4,1,0.325
1455385_at,12,12,3,0.03
1455388_at,8,8,2,0.427
1455393_at,16,20,20,0.72
1455405_at,0,20,20,0.206
1455408_at,0,20,20,0.552
1455414_at,0,4,20,0.256
1455421_x_at,16,16,4,0.171
1455422_x_at,12,16,20,0.382
1455423_at,12,16,20,0.733
1455424_at,20,20,5,0.527
1455431_at,0,20,20,0.833
1455433_at,0,20,20,0.171
1455434_a_at,4,4,1,0.345
1455435_s_at,20,20,5,0.472
1455439_a_at,4,8,20,0.434
1455441_at,12,12,3,0.332
1455446_x_at,4,8,20,0.468
1455447_at,12,16,20,0.131
1455456_a_at,12,16,20,0.104
1455457_at,4,4,1,0.328
1455458_x_at,16,16,4,0.178
1455462_at,12,16,20,0.18
1455466_at,12,12,3,0.591
1455470_x_at,20,20,5,0.151
1455474_at,12,12,3,0.451
1455475_at,0,4,20,0.59
1455477_s_at,0,4,20,0.322
1455479_a_at,16,16,4,0.038
1455480_s_at,8,8,2,0.063
1455482_at,20,20,5,0.212
1455484_at,12,16,20,0.193
1455485_x_at,16,16,4,0.103
1455486_at,16,16,4,0.477
1455488_at,16,20,20,0.278
1455490_at,0,0,0,0.442
1455491_at,0,0,0,0.206
1455493_at,0,0,0,0.191
1455494_at,8,8,2,0.155
1455504_a_at,4,4,1,0.73
1455505_at,0,4,20,0.597
1455511_at,16,16,4,0.363
1455517_at,12,16,20,0.47
1455526_at,4,8,20,0.455
1455530_at,8,8,2,0.533
1455531_at,16,16,4,0.286
1455534_s_at,20,20,5,0.295
1455539_at,12,16,20,0.289
1455540_at,16,16,4,0.458
1455546_s_at,0,0,0,0.023
1455550_x_at,16,16,4,0.08
1455551_at,16,20,20,0.666
1455556_at,0,0,0,0.205
1455562_at,12,12,3,0.685
1455563_at,16,16,4,0.153
1455570_x_at,16,16,4,0.101
1455571_x_at,16,16,4,0.402
1455572_x_at,12,12,3,0.81
1455573_at,8,8,2,0.555
1455575_at,12,12,3,0.42
1455578_x_at,4,8,20,0.56
1455579_at,8,8,2,0.69
1455581_x_at,20,20,5,0.537
1455582_at,8,12,20,0.22
1455587_at,20,20,5,0.467
1455593_at,12,12,3,0.187
1455601_at,12,12,3,0.323
1455602_x_at,0,0,0,0.242
1455605_at,8,8,2,0.221
1455611_at,16,16,4,0.26
1455615_at,12,12,3,0.156
1455618_x_at,0,0,0,0.7
1455625_at,20,20,5,0.632
1455626_at,8,12,20,0.149
1455628_at,20,20,5,0.016
1455631_at,8,12,20,0.185
1455632_at,16,16,4,0.271
1455639_at,16,16,4,0.659
1455640_a_at,16,16,4,0.43
1455641_at,0,12,20,0.733
1455642_a_at,0,0,0,0.769
1455644_at,12,16,20,0.036
1455650_at,8,12,20,0.486
1455653_at,16,16,4,0.409
1455655_a_at,20,20,5,0.099
1455662_x_at,16,16,4,0.341
1455675_a_at,12,12,3,0.242
1455676_x_at,8,8,2,0.61
1455677_s_at,16,20,20,0.152
1455678_at,16,16,4,0.252
1455683_a_at,8,12,20,0.325
1455685_at,0,20,20,0.334
1455691_at,12,16,20,0.247
1455692_x_at,16,16,4,0.244
1455693_x_at,16,16,4,0.383
1455694_at,12,12,3,0.515
1455696_a_at,12,16,20,0.689
1455698_at,0,20,20,0.407
1455700_at,4,4,1,0.209
1455710_x_at,0,4,20,0.105
1455713_x_at,8,12,20,0.425
1455715_at,20,20,5,0.437
1455719_at,16,16,4,0.272
1455725_a_at,0,0,0,0.265
1455727_at,4,4,1,0.37
1455730_at,8,8,2,0.46
1455731_at,0,20,20,0.792
1455733_at,4,8,20,0.319
1455734_at,8,8,2,0.794
1455740_at,16,20,20,0.711
1455741_a_at,8,12,20,0.534
1455742_x_at,4,4,1,0.856
1455747_at,8,12,20,0.239
1455748_at,12,16,20,0.407
1455749_x_at,4,4,1,0.58
1455752_a_at,12,12,3,0.329
1455758_at,4,4,1,0.096
1455764_at,20,20,5,0.382
1455765_a_at,16,20,20,0.457
1455767_x_at,16,20,20,0.437
1455776_x_at,12,16,20,0.841
1455777_x_at,12,16,20,0.572
1455781_at,12,16,20,0.573
1455787_x_at,20,20,5,0.395
1455788_x_at,0,4,20,0.106
1455789_x_at,12,12,3,0.209
1455791_at,20,20,5,0.162
1455792_x_at,20,20,5,0.775
1455796_x_at,4,4,1,0.092
1455797_x_at,0,16,20,0.691
1455798_at,12,12,3,0.797
1455800_x_at,12,12,3,0.396
1455801_x_at,0,4,20,0.261
1455802_x_at,12,12,3,0.414
1455804_x_at,0,20,20,0.271
1455805_x_at,16,20,20,0.537
1455806_x_at,12,16,20,0.536
1455808_at,16,20,20,0.269
1455809_x_at,16,16,4,0.37
1455810_a_at,0,0,0,0.498
1455811_at,16,16,4,0.738
1455812_x_at,12,12,3,0.028
1455813_at,4,4,1,0.697
1455814_x_at,0,20,20,0.119
1455815_a_at,0,4,20,0.497
1455819_at,8,8,2,0.324
1455820_x_at,0,0,0,0.546
1455821_x_at,12,16,20,0.438
1455822_x_at,16,20,20,0.263
1455824_x_at,16,16,4,0.212
1455825_s_at,4,8,20,0.239
1455826_a_at,0,0,0,0.047
1455828_at,12,12,3,0.182
1455829_at,0,20,20,0.524
1455831_at,0,4,20,0.345
1455832_a_at,0,4,20,0.62
1455834_x_at,16,16,4,0.317
1455836_at,0,0,0,0.177
1455841_s_at,12,16,20,0.429
1455844_at,4,4,1,0.148
1455853_x_at,0,8,20,0.667
1455855_x_at,12,12,3,0.157
1455857_a_at,0,8,20,0.643
1455858_x_at,4,8,20,0.535
1455860_at,20,20,5,0.717
1455866_x_at,0,20,20,0.936
1455867_at,16,16,4,0.209
1455868_a_at,4,4,1,0.272
1455869_at,16,20,20,0.312
1455871_s_at,16,20,20,0.317
1455873_a_at,4,12,20,0.215
1455874_at,4,8,20,0.166
1455875_x_at,12,12,3,0.422
1455877_a_at,20,20,5,0.615
1455880_s_at,12,12,3,0.099
1455883_a_at,20,20,5,0.376
1455886_at,8,8,2,0.264
1455890_x_at,16,20,20,0.455
1455892_x_at,12,16,20,0.692
1455893_at,16,16,4,0.272
1455894_at,0,4,20,0.51
1455895_x_at,16,20,20,0.646
1455896_a_at,12,12,3,0.078
1455897_x_at,16,20,20,0.258
1455898_x_at,16,20,20,0.296
1455899_x_at,12,12,3,0.225
1455900_x_at,20,20,5,0.247
1455901_at,20,20,5,0.304
1455904_at,8,12,20,0.133
1455905_at,16,16,4,0.024
1455908_a_at,16,16,4,0.506
1455910_at,16,20,20,0.72
1455911_x_at,16,16,4,0.596
1455912_x_at,20,20,5,0.212
1455913_x_at,16,16,4,0.257
1455915_at,0,20,20,0.098
1455918_at,0,0,0,0.371
1455927_x_at,4,4,1,0.38
1455928_x_at,4,4,1,0.589
1455929_x_at,20,20,5,0.185
1455930_at,16,16,4,0.568
1455931_at,4,8,20,0.12
1455932_at,16,20,20,0.401
1455934_at,12,12,3,0.099
1455936_a_at,0,0,0,0.475
1455938_x_at,16,20,20,0.577
1455939_x_at,16,16,4,0.234
1455940_x_at,4,4,1,0.263
1455941_s_at,0,4,20,0.829
1455946_x_at,8,8,2,0.278
1455949_at,0,8,20,0.425
1455950_x_at,16,16,4,0.18
1455953_x_at,4,4,1,0.46
1455954_x_at,0,20,20,0.605
1455955_s_at,8,8,2,0.571
1455956_x_at,0,20,20,0.463
1455957_x_at,12,12,3,0.329
1455958_s_at,8,8,2,0.247
1455959_s_at,0,0,0,0.263
1455961_at,16,16,4,0.218
1455965_at,20,20,5,0.196
1455968_x_at,12,16,20,0.084
1455972_x_at,8,8.4,2,0.078
1455974_at,12,16,20,0.48
1455975_x_at,20,20,5,0.587
1455976_x_at,0,0,0,0.267
1455977_x_at,8,12,20,0.66
1455978_a_at,0,0,0,0.426
1455981_at,0,20,20,0.899
1455984_at,16,20,20,0.524
1455985_x_at,12,12,3,0.257
1455987_at,12,12,3,0.613
1455988_a_at,16,20,20,0.035
1455989_at,20,20,5,0.284
1455990_at,16,16,4,0.422
1455991_at,16,16,4,0.087
1455992_at,4,4,1,0.281
1455994_x_at,20,20,5,0.047
1455996_x_at,8,12,20,0.543
1455997_a_at,16,16,4,0.504
1456000_at,16,20,20,0.347
1456001_at,12,12,3,0.076
1456002_at,8,8,2,0.286
1456003_a_at,0,20,20,0.158
1456004_x_at,0,4,20,0.381
1456005_a_at,4,8,20,0.004
1456006_at,4,8,20,0.432
1456007_at,8,16,20,0.182
1456009_x_at,0,4,20,0.733
1456010_x_at,4,8,20,0.09
1456011_x_at,16,16,4,0.44
1456012_x_at,16,16,4,0.609
1456013_x_at,8,12,20,0.835
1456014_s_at,16,16,4,0.397
1456015_x_at,12,16,20,0.061
1456016_x_at,0,4,20,0.367
1456017_x_at,4,8,20,0.652
1456028_x_at,16,16,4,0.381
1456029_a_at,12,12,3,0.227
1456030_at,4,4,1,0.057
1456031_at,4,8,20,0.113
1456032_x_at,16,16,4,0.935
1456036_x_at,4,8,20,0.605
1456037_x_at,16,16,4,0.661
1456039_at,4,4,1,0.022
1456040_at,0,4,20,0.189
1456042_s_at,4,4,1,0.039
1456043_at,8,12,20,0.543
1456048_at,8,8,2,0.193
1456049_at,12,16,20,0.622
1456054_a_at,8,8,2,0.618
1456055_x_at,4,20,20,0.555
1456056_a_at,4,4,1,0.076
1456057_x_at,16,20,20,0.252
1456059_at,0,20,20,0.17
1456062_at,0,20,20,0.343
1456064_at,4,4,1,0.797
1456066_a_at,8,8,2,0.116
1456069_at,8,16,20,0.403
1456071_a_at,16,16,4,0.291
1456075_at,8,12,20,0.696
1456078_x_at,0,8,20,0.338
1456079_x_at,0,4,20,0.473
1456080_a_at,12,16,20,0.571
1456081_a_at,12,12,3,0.46
1456082_x_at,16,16,4,0.203
1456083_x_at,4,8,20,0.306
1456084_x_at,16,20,20,0.383
1456085_x_at,0,0,0,0.649
1456086_x_at,16,16,4,0.334
1456088_at,20,20,5,0.176
1456094_at,4,8,20,0.208
1456095_at,0,16,20,0.52
1456097_a_at,4,4,1,0.475
1456098_a_at,0,20,20,0.744
1456100_at,16,20,20,0.295
1456101_at,8,8,2,0.414
1456104_at,0,20,20,0.466
1456106_x_at,12,12,3,0.479
1456107_x_at,16,16,4,0.126
1456108_x_at,0,8,20,0.56
1456109_a_at,20,20,5,0.061
1456112_at,8,8,2,0.018
1456115_at,8,8,2,0.671
1456117_at,16,16,4,0.154
1456120_at,4,8,20,0.727
1456124_x_at,4,4,1,0.541
1456125_a_at,16,20,20,0.134
1456128_at,0,4,20,0.616
1456131_x_at,12,16,20,0.283
1456132_x_at,0,20,20,0.458
1456133_x_at,0,0,0,0.229
1456134_x_at,12,16,20,0.241
1456135_s_at,20,20,5,0.299
1456136_at,0,4,20,0.236
1456140_at,12,16,20,0.651
1456142_x_at,8,8,2,0.208
1456148_a_at,4,8,20,0.074
1456151_at,16,20,20,0.277
1456154_at,20,20,5,0.277
1456155_x_at,12,20,20,0.696
1456169_at,4,8,20,0.731
1456170_x_at,16,16,4,0.029
1456173_at,0,0,0,0.309
1456174_x_at,0,0,0,0.103
1456175_a_at,0,20,20,0.331
1456176_x_at,16,16,4,0.09
1456177_x_at,0,0,0,0.358
1456182_x_at,12,16,20,0.226
1456188_at,16,20,20,0.72
1456190_a_at,16,20,20,0.215
1456193_x_at,12,16,20,0.17
1456194_a_at,12,16,20,0.432
1456195_x_at,0,0,0,0.021
1456196_x_at,20,20,5,0.228
1456199_x_at,8,20,20,0.429
1456205_x_at,12,16,20,0.449
1456206_at,0,4,20,0.119
1456212_x_at,8,8,2,0.017
1456213_x_at,16,16,4,0.237
1456218_at,20,20,5,0.605
1456222_at,0,20,20,0.234
1456225_x_at,8,8,2,0.372
1456226_x_at,12,12,3,0.199
1456227_x_at,4,8,20,0.139
1456228_x_at,0,4,20,0.321
1456237_x_at,16,16,4,0.11
1456239_at,8,8,2,0.137
1456240_x_at,0,4,20,0.235
1456241_a_at,16,16,4,0.262
1456243_x_at,4,4,1,0.665
1456244_x_at,16,16,4,0.275
1456245_x_at,4,8,20,0.232
1456246_x_at,8,8,2,0.237
1456247_x_at,0,4,20,0.36
1456249_x_at,0,20,20,0.247
1456250_x_at,0,20,20,0.403
1456251_x_at,8,12,20,0.486
1456252_x_at,0,4,20,0.25
1456262_at,4,4,1,0.618
1456263_at,16,16,4,0.338
1456266_at,0,4,20,0.443
1456269_at,16,16,4,0.503
1456270_s_at,12,16,20,0.296
1456275_at,16,20,20,0.653
1456278_x_at,20,20,5,0.53
1456279_a_at,16,16,4,0.691
1456283_at,0,4,20,0.035
1456289_at,4,8,20,0.401
1456290_x_at,4,4,1,0.07
1456292_a_at,8,8,2,0.169
1456293_s_at,0,0,0,0.289
1456302_at,0,20,20,0.793
1456305_x_at,0,20,20,0.707
1456306_a_at,16,20,20,0.613
1456307_s_at,12,16,20,0.38
1456309_x_at,20,20,5,0.344
1456310_a_at,0,4,20,0.234
1456312_x_at,8,12,20,0.617
1456313_x_at,16,16,4,0.146
1456314_x_at,8,12,20,0.308
1456315_a_at,12,12,3,0.181
1456316_a_at,4,8,20,0.783
1456319_at,12,16,20,0.606
1456322_at,0,4,20,0.55
1456323_at,8,8,2,0.217
1456325_at,16,16,4,0.184
1456330_at,16,16,4,0.104
1456333_a_at,0,0,0,0.802
1456340_at,12,12,3,0.219
1456341_a_at,4,4,1,0.074
1456342_at,12,16,20,0.58
1456349_x_at,8,12,20,0.175
1456352_a_at,0,8,20,0.409
1456355_s_at,4,4,1,0.312
1456360_at,8,16,20,0.371
1456365_at,16,16,4,0.14
1456370_s_at,12,12,3,0.138
1456371_a_at,0,20,20,0.283
1456373_x_at,20,20,5,0.146
1456374_x_at,4,4,1,0.118
1456375_x_at,12,12,3,0.11
1456377_x_at,4,8,20,0.021
1456379_x_at,16,16,4,0.394
1456380_x_at,8,8,2,0.517
1456381_x_at,8,12,20,0.453
1456383_at,8,12,20,0.2
1456385_x_at,12,12,3,0.248
1456386_at,4,4,1,0.208
1456388_at,12,12,3,0.287
1456390_at,0,0,0,0.408
1456393_at,0,0,0,0.021
1456395_at,16,20,20,0.756
